test_num;manoeuvre_name;mic_num;time;freqs[Hz];Lws[dB];zeta[rad];velX[m/s];velY[m/s];velZ[m/s];RPM1;RPM2;RPM3;RPM4;X_e[m];Y_e[m];Z_e[m]
59;Yaw;mic_4;-189.9861517;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[46.52087069465161, 51.83873444320291, 80.1408968543102, 83.81585066390294, 54.892251893136184, 59.20839525916709, 71.24887991055908, 77.47492079896418, 48.692947350813334, 67.46366545868538, 75.31627211602736, 44.754328500114525, 66.07155520378957, 75.00170703512721, 64.11986851978389, 78.07972756132074, 58.952382739373526, 65.69688540500383, 51.75615177632033, 65.98143079273189, 72.92426731929628, 63.00440034587239, 71.4410289061698, 68.19866616004649, 70.66967273665631, 73.21580492099733, 70.64162948614626, 76.29918198956975, 72.934229986007, 71.50522091274033, 62.42414206689975, 71.02706471175772, 67.73491953861179, 69.77749028975781, 64.66562450649879, 64.06307004152902, 48.557228979421076, 57.44472632044911, 67.77899750728102, 64.64209491943059, 65.7433551521867, 66.35249261313774, 59.36136537619426, 51.14843759833239, 51.129034003726055, 50.95029932047055, 55.8329764731898, 57.64045823845358, 57.4494824174092, 51.746699427399804, 49.14831152247963, 45.40373930916151, 56.808009110080924, 61.312466453911654, 51.22616949390004, 38.29622667451261, 47.838499472125626, 51.04152264766853, 46.483499420535125, 46.59732679934207, 49.0227955113031, 42.004317998431766, 44.649171661185434];0.7853981633974483;0.091520754;0.02602018;0.002011342;2722.4545454545455;2701.7272727272725;2705.4545454545455;2668.7272727272725;0.2107275159090909;-0.694199585;0.047552663818181816
60;Yaw;mic_4;-189.2901712;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[52.19290409799047, 54.90627603745227, 68.28610684403944, 82.31103794030543, 46.04892048356048, 51.586422462928596, 70.67218160472913, 77.1895626492379, 57.33860816838315, 57.038683711505165, 84.36863906889762, 49.64157972152729, 68.64519571285325, 60.31539264639206, 52.63269751370633, 85.23342042953013, 48.551006942724975, 71.1178115656028, 52.313064247880796, 74.36450783680839, 74.88649387528325, 56.349328135000185, 73.39013360603468, 70.16641051157774, 73.35012462089144, 61.0009594177599, 75.37770248260678, 71.26441658125097, 69.32365368695986, 68.9358941904183, 58.35883409467773, 66.48325772899214, 65.21364946980103, 63.03748339942941, 65.98793013732872, 59.99168746368794, 50.093046543873, 51.50043060041384, 63.67612713664589, 62.965577420047566, 65.25349234019151, 63.813376244213615, 58.701027115223845, 53.53856527466958, 47.90712030750288, 47.85035186379189, 59.164650119271, 58.75850550027184, 54.60108240854034, 53.15655959488674, 47.94165435067747, 44.634525590023195, 55.342875236165725, 59.44600261304919, 50.04997892115096, 37.90743671327367, 46.96897527126544, 52.62536838652366, 46.27482920903806, 48.959884013094914, 48.96885250773555, 44.872187698256454, 46.180676323978105];0.7853981633974483;0.000281222;0.18144757278571427;0.007260592;2679.285714285714;2732.714285714286;2702.5714285714284;2680.285714285714;0.5895018670714285;-0.348705187;0.051760807285714285
61;Yaw;mic_5;-132.5952397;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[66.10686787889348, 53.49532537317132, 77.41988166146893, 81.13152962777394, 63.736082715325765, 77.32195147961633, 81.4260059333783, 93.78896464631454, 62.11372033266342, 65.02953384146997, 91.67435475940495, 61.10930096979067, 78.66745080094952, 74.75072811819926, 64.1034405561568, 86.05952511199663, 70.1948892759813, 81.58913672924236, 68.61385054787866, 70.89978355850226, 72.4713382170471, 61.42146527208597, 70.4698919153613, 64.71658603626784, 64.33339969088956, 57.27903642983668, 65.44948756581434, 65.38279134558873, 64.26811603471293, 68.1262366951842, 63.90840169520278, 65.44193519985755, 63.5809732615952, 60.56693698819064, 59.74134002929797, 59.99318334434422, 64.73309628320979, 57.03574173291443, 60.722770580897894, 53.06692525525926, 55.65137320651743, 57.33505893744214, 54.627957806374354, 58.59375008688983, 55.00868493809903, 50.80083397716027, 51.808624011505685, 53.25469725484231, 52.37292603118385, 57.87971033387229, 56.77357538012647, 52.293819976134614, 47.9708315531979, 44.03085878104363, 47.63646333391567, 49.497425658262266, 50.801541830407906, 47.07032652932094, 48.55108790703692, 47.86215438426745, 42.39168965813141, 44.143257080658444, 46.15258725306637];1.249655744;0.019180718;-0.147157437;0.002793085;2730.4615384615386;2724.4615384615386;2691;2683.923076923077;-0.462847495;-0.263360468;0.043749687
62;Yaw;mic_5;-131.9132956;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[62.16966840401128, 61.391232987960166, 64.64467931156526, 98.97410597470562, 51.88021160353763, 57.15625752892624, 70.00225254599451, 73.22288215211128, 64.83637067032876, 61.73415838612983, 85.09233215382066, 61.01044065765447, 73.22795609725497, 74.94812147349482, 64.7176421286774, 80.1559968727617, 57.365311121002534, 69.42537176179437, 65.86318124231863, 80.06063865955585, 53.04909037311508, 63.91034855118043, 73.06894452628886, 59.39239622233608, 54.28070762143764, 65.24996026775831, 63.137987189216325, 70.14524115362748, 68.42143904049345, 63.6754742322305, 65.92892069959464, 70.83111721453345, 64.9914831974281, 62.54008062941696, 59.96813287750355, 68.79737454471208, 63.11899502029461, 63.158561713292336, 58.360698459247125, 55.743290563527935, 57.041856911344524, 56.833737091811614, 55.799938121064855, 62.98403951308926, 62.01203203241117, 54.377412638761584, 54.56897239553379, 54.18141111673495, 53.35873829157165, 55.97920306417176, 56.91469514106822, 54.52898676053238, 47.04585894466617, 43.6454049808676, 48.260354150649796, 51.32142944863642, 51.49452970108201, 47.916407948595214, 46.27801877245857, 49.666832275683845, 43.72072988429633, 44.45652392397788, 45.433587736618236];1.249655744;0.071786946;-0.022481913;0.008192888;2711.2727272727275;2715.6363636363635;2670.3636363636365;2696.7272727272725;-0.11260063;-0.613058167;0.038990424
63;Yaw;mic_5;-131.2298486;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[67.74489592162608, 64.11871176843428, 74.32001470490908, 91.97737784728277, 47.22978179875139, 65.26721800290571, 94.3926807802597, 82.50527631226048, 53.25596521215691, 67.1231067176607, 93.29001099889186, 53.98249092390949, 76.23959447574035, 84.60774803508576, 78.53884408436797, 79.80375308411624, 70.28815569901735, 78.44691897976278, 68.28555935212596, 74.01751124994783, 67.8910034557282, 75.63859007122056, 66.04492258471892, 67.3410065015993, 63.86669883499518, 60.123488060960895, 65.05523193917608, 64.4439914004328, 69.10249257375241, 70.29646133330846, 62.390566574531135, 69.75202789033034, 66.03902630664729, 64.67094634394341, 62.531160086238145, 60.43665538175526, 62.908975246022734, 60.07878685199206, 54.592235842375345, 53.783129516366095, 56.066672436690695, 57.21543055979389, 53.1840830786173, 61.589540696276316, 59.56801705583851, 54.49886873391626, 53.30026755244119, 56.17199691797141, 53.40789391477565, 57.50813034380003, 57.483765442510176, 51.583638424179725, 47.69845502871605, 46.43338490479464, 49.048226357560324, 52.70806714024434, 52.73834205654075, 48.26360531852708, 47.91209742770824, 50.72462722294524, 45.56435863567459, 47.7417970490127, 48.971573016013004];1.249655744;0.085334262;0.109045328;0.004653913;2704.8333333333335;2741.4166666666665;2684.25;2687.0833333333335;0.39185480450000004;-0.461105345;0.038238534166666664
64;Yaw;mic_5;-130.5373935;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[61.922628610129856, 56.12597039811484, 91.42385897401299, 92.30099141688582, 63.72783662343522, 93.5764773708311, 99.67478706724783, 81.62372660181231, 62.27110602863546, 69.4949016215653, 86.18459622233216, 62.89911353538223, 96.43176527229497, 79.66935340943206, 71.61610823420314, 76.37396363935032, 68.13037272917732, 80.79755278752573, 74.48524728342673, 64.00271648286476, 74.10175682961975, 73.10951508673452, 62.81185723657074, 72.12803397748348, 69.31223499476431, 67.65127789237626, 73.73002283729195, 68.83168011725738, 72.01167222346132, 69.58380357469645, 70.32762671541275, 70.36579762196023, 70.68364673004906, 65.39585212318379, 64.80335180362195, 66.01367712835123, 65.97577251459192, 63.65362458493273, 62.34216322287679, 58.71284285203841, 59.11190174115272, 58.91321800218354, 58.810688276592, 63.90097104381235, 61.51627334731549, 53.484995000779506, 56.72966673452679, 55.16821777415281, 56.311789976899256, 60.709717559295825, 60.50476955134953, 55.559739528936944, 48.02233459084717, 47.649421507670596, 50.90078664237221, 53.53498124583608, 52.02421239900939, 45.94321901972676, 46.94525300218422, 49.86544466554203, 44.01209827465926, 44.36260207370096, 46.69037368774927];1.249655744;-0.090964031;0.095059668;0.007026797;2732.6923076923076;2787.6153846153848;2671.5384615384614;2673.6923076923076;0.5117529766923077;0.023092959538461535;0.03656847
65;Yaw;mic_5;-129.8531627;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[48.4314774498438, 61.16604605763632, 95.22291211254513, 91.60173801797619, 59.87182524132575, 59.692246414490796, 85.5690073849958, 78.99355871820117, 61.918775182583275, 77.79124460836469, 87.465635275218, 63.27087752490476, 94.1343143612667, 67.6785068626095, 69.65533659852798, 90.13589979597383, 90.22600376629424, 78.40159369277248, 73.03779861309519, 87.07233379706742, 78.29892256062722, 74.74784655016974, 78.00617839380074, 67.751192219399, 69.0396219439966, 71.6292886528245, 70.02353293557933, 74.8467648357533, 74.25735616523556, 76.62265682661287, 73.55064301445135, 74.889361500057, 73.6436143483959, 69.45839046929613, 68.20965238685842, 70.85508949515153, 64.21700293360117, 67.57890298503192, 66.24441995985777, 61.338781763039705, 61.77235542899871, 59.58907627061546, 62.26845665189029, 65.64513478049014, 62.961539197972, 59.23271907368231, 62.25481151037967, 55.80533162037327, 52.635050530707545, 58.51093473779471, 61.35513033443311, 54.96332367912593, 51.24525250498466, 46.33324492196295, 52.386373826826855, 56.20135753255778, 52.62595776332303, 47.19737299427859, 47.45823509319525, 51.12537627937917, 46.90113541019297, 46.91931642096022, 47.31079504568512];1.249655744;-0.068399686;-0.039840224;-0.004959182;2695.3076923076924;2785.769230769231;2675.3076923076924;2636.846153846154;0.13878296369230772;0.3263157416153846;0.041266679
66;Yaw;mic_5;-129.1500986;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[51.949132253157266, 54.79429372062552, 64.2580795218037, 91.42357389208804, 51.82715755910891, 46.252545882072184, 75.74352970786565, 79.98274736286429, 58.15813957213485, 66.99086644114337, 90.29762164249863, 57.48018147364298, 87.67955652907936, 74.48831750657924, 68.09394607611948, 86.1718659819873, 57.467516095049156, 82.69128924071184, 63.085710214414576, 77.71892487523802, 67.82417282416178, 67.98262675587294, 69.60596692437856, 67.86504156891515, 63.6532037388062, 67.90679031191411, 65.70867526961034, 64.5700838805228, 68.22421494698924, 61.04006898896235, 65.21596759221224, 66.18662493578348, 62.37850367895068, 65.7859205296914, 59.64464124074955, 61.42715875074562, 62.006185967114824, 61.695930254735586, 61.939193171248874, 54.68038688096698, 53.73794040470492, 53.23875752056747, 53.23496521073767, 59.379410459466854, 58.630464649190216, 53.65703726195589, 53.57927035221802, 51.24942281039228, 49.14220235905753, 55.38022293508514, 57.10232798862598, 51.42166841232991, 46.45813450646418, 43.65181514064267, 46.4378064385276, 51.36290683515657, 51.911123447747656, 46.61360474463329, 46.685370589899065, 47.43968987134764, 44.792114859979336, 44.03103231951717, 45.35822723605915];1.249655744;-0.059702558;-0.158341986;-0.005265166;2723;2757.1666666666665;2698.5833333333335;2621.6666666666665;-0.320980431;0.10878560341666667;0.046926711333333336
67;Yaw;mic_5;-128.4527502;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[55.222039693922014, 60.65110872909252, 72.0616623070712, 95.42762640436396, 55.14491073432511, 53.79462586412846, 76.97081014149708, 83.92256150686521, 52.147642616468744, 53.54169244730403, 83.97137456999934, 53.069680465543875, 85.13962116212596, 84.86611497600258, 63.279167859393525, 80.33538310851975, 56.701789947488315, 85.76507724146184, 67.90688361765964, 81.58376190951878, 73.21345875040372, 70.232516747085, 75.68685287491414, 69.70383650330649, 65.98050715989396, 66.60592727746662, 68.25099993606023, 69.69182578536147, 68.66117525253348, 70.02259238761864, 68.9184449031679, 69.67484504104465, 69.94997475108934, 63.17332090685272, 60.05776789765403, 64.90050989356757, 68.79328744784856, 60.999333261511296, 61.3553537190742, 58.13769566681992, 58.01681985914836, 56.207862333268714, 56.70438960516434, 58.78499875509014, 59.47208116384562, 52.9747032049222, 51.511902259420204, 54.072359694721605, 53.7929598818062, 60.26068888048407, 56.27939000083816, 52.63243486098623, 49.93165656801282, 43.63633201767979, 48.59135431387524, 52.682588446484516, 51.32811205294964, 45.92397448791749, 45.24356336180459, 47.8260850262612, 43.25282846436308, 46.728257912224464, 47.19549485204772];1.249655744;0.067548734;-0.122425159;0.003205373;2720.7272727272725;2748.181818181818;2688.3636363636365;2649;-0.361324177;-0.400446937;0.044356768
68;Yaw;mic_5;-127.7863865;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[56.373788008801654, 54.998189802807985, 69.55403016840576, 87.5332616761462, 60.182016348767704, 60.01418522504164, 75.02165771774655, 78.6565109387736, 63.02717734587798, 68.46472529402598, 92.65280008380404, 62.55789163087614, 72.57148950670118, 73.57437064378782, 63.7372517591885, 84.25107501558928, 64.27478750783646, 64.36203653331808, 74.33741034164031, 76.73002647692381, 58.97482270051419, 63.802871053664646, 66.79739219999746, 56.12566047387667, 59.18976762972036, 53.59460839793827, 60.35013408274552, 63.87730613369555, 66.14852482381187, 62.362177442026976, 62.51487715208937, 65.0916668738143, 65.01820194886388, 57.73968444503378, 58.52871278667271, 62.958828300714096, 61.814083419937205, 62.51799735604734, 59.615798738784356, 52.403569609715525, 55.05692684569649, 53.61808329736217, 53.57345571039001, 58.31698062072868, 57.26855312887552, 54.389421026314075, 53.82670066027885, 54.59344436212618, 54.602796629875755, 56.34272032113691, 54.94610429985482, 53.37062727401987, 48.19271007877606, 45.27724119864268, 48.60473969766994, 53.05915322543829, 52.594332157281144, 46.7003450825125, 45.856236293518336, 49.33741970572849, 45.4371431348675, 44.066584498056955, 47.49676994198447];1.249655744;0.1216010217272727;-0.003088112;0.003952958;2686.7272727272725;2738.3636363636365;2722.5454545454545;2650.2727272727275;0.060145973818181826;-0.691651155;0.044833328
69;Yaw;mic_5;-127.0788605;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[68.07850080346196, 54.325154433301364, 81.18886753809052, 91.16051579333285, 75.7696561379824, 63.947619312498745, 72.15620795171017, 82.02606732196364, 75.72245357660437, 63.59838822028288, 86.01406495393279, 58.396483571010016, 76.31648194487876, 83.69244272226138, 69.37408810219077, 80.43629611957029, 61.24085013014983, 86.11287564963692, 65.39025117277275, 68.08516357533507, 75.27916591028921, 68.24822047048885, 72.38681726682441, 70.76126119743248, 70.61228831521137, 58.94904490037891, 68.54816665194197, 68.74704095015713, 70.99542424654783, 68.81813471007372, 69.7913710047539, 67.52315067853532, 66.15331267012215, 68.33528498580147, 65.16007541824324, 63.34767731687282, 67.73819278522791, 61.47299210521308, 56.25109803230124, 53.82811243473494, 57.617343409040046, 57.69892485400155, 53.39040917694504, 62.74225717752684, 57.43938231282834, 53.75715586982225, 52.35972358807057, 55.09922786162524, 52.457799775908704, 61.17183528103898, 56.6364657548064, 54.1713862024379, 50.747748898299214, 44.677800669559026, 48.74449866156175, 53.82813193988079, 53.11257392802847, 48.151387992397275, 46.69003418119806, 50.55489062342221, 46.29380099429916, 44.56434683857198, 48.121373558293];1.249655744;0.065684488;0.10300414657142858;0.011295704571428573;2688.714285714286;2765.714285714286;2731.714285714286;2645.0714285714284;0.5298243422857143;-0.455226494;0.042422355
