test_num;manoeuvre_name;mic_num;time;freqs[Hz];Lws[dB];zeta[rad];velX[m/s];velY[m/s];velZ[m/s];RPM1;RPM2;RPM3;RPM4;X_e[m];Y_e[m];Z_e[m]
54;Hover;mic_4;-130.3034093;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[46.5399149969463, 49.024134796859045, 72.36521374038671, 82.75228030821756, 83.04255187948682, 50.17655642259893, 77.484375538436, 83.7010895028108, 68.2299286583199, 77.04015534878839, 76.75395987360135, 71.0495531123973, 76.96138383021967, 69.79022557989241, 70.41814559199226, 82.78200796159109, 74.04735523145685, 62.915979144551535, 62.86269582217068, 70.14874843285816, 72.51193145239866, 75.22537305586907, 68.98401232665074, 63.608468245225055, 69.36602998874557, 71.50765222711713, 67.88176166251729, 70.20545556768907, 63.77278367044265, 62.719485107737526, 60.337350324694505, 65.49406121681274, 67.34222091530962, 61.76214532362649, 59.52616379782875, 55.6335750804817, 47.36348545494013, 51.9179884326515, 58.67256841216899, 62.45046822529494, 63.35293003410137, 63.81382272696381, 57.43409082731141, 52.03199563095593, 47.169306673795795, 45.881051595378835, 55.21140516321641, 58.35820071159798, 55.85982762469381, 49.8174944762416, 46.28318548958296, 44.42036220046798, 55.680584998957556, 59.665394965323735, 49.051917164622665, 37.625546933316244, 47.45295182074295, 52.972900374240396, 49.71587063177073, 48.896187104261, 50.42656377777445, 42.84958836561958, 46.3331731868649];0.7853981633974483;-0.031753084;0.021187844;-0.001373522;2856.25;2700.9166666666665;2570.5833333333335;2760.3333333333335;-0.134248534;0.13650174541666668;0.063389699
55;Hover;mic_4;-129.6031593;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[46.98130825803574, 60.58779295078732, 74.21093767461988, 71.3312920242379, 73.14804186423925, 66.89873528999645, 82.91828283948911, 76.9005445674509, 69.74436815149761, 78.71342702743378, 76.72591732263373, 75.51317966114765, 73.78328718659996, 72.91977429952043, 74.3719907460529, 72.85937880488017, 72.96634747041907, 63.045971598776056, 51.34997724555491, 69.24386262339813, 66.24058182799148, 72.75159377766573, 64.77135023198218, 60.99074794767781, 75.03107767365479, 73.14854745717872, 69.15489514735442, 65.54204481860174, 65.86034034581533, 63.50705186470336, 62.073368379143034, 65.44196814204903, 63.808925323692705, 59.612811849959755, 58.711065572730874, 53.739323009697266, 50.24030805382158, 48.529101550860425, 61.55992806044581, 63.70328574701691, 65.2731661333611, 60.392985303229175, 57.646748529717414, 47.82287992963555, 45.81107318955037, 45.86398529937541, 54.54224592841246, 60.18734436459432, 54.37582056905483, 51.50375395885452, 48.141724263950245, 46.28927472568844, 55.81674332095883, 63.192576756805025, 52.736913287993055, 38.125187467613564, 46.98817928797595, 53.07038482318867, 47.825806031256555, 44.91416803046444, 49.220155156029584, 44.043184477161994, 47.55137095703087];0.7853981633974483;0.027921552000000002;0.000403192;-0.004767611;2872.0833333333335;2658;2541.0833333333335;2787.4166666666665;-0.13352692;0.14306123841666665;0.065218662
56;Hover;mic_4;-128.9043093;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[41.50848620345939, 54.146988498260356, 90.78722707158677, 64.83175619396661, 79.45309444118317, 48.12234017043119, 82.80778011972984, 68.71436135576006, 69.97925845763392, 74.85858594523904, 60.84023126677759, 70.55247941123031, 79.58264642812904, 69.09703654898554, 71.8614371927929, 71.50461346935197, 77.1190691379904, 48.97321678528718, 57.56820780388612, 61.59253349489382, 64.01657961744876, 71.28225299147562, 54.119212614303606, 56.73160065596466, 59.043416946814666, 66.1589538010717, 73.70148449245019, 67.68151928634667, 65.1527274261464, 60.74304294962531, 56.929813814193494, 65.19435455960796, 63.650290704520025, 61.60643309478011, 63.64424118480958, 58.918968709412916, 47.12325035057199, 49.47676136100837, 60.89627536527311, 61.293419353880616, 61.744613045362755, 65.1986160432516, 57.68112023408341, 50.99723645966917, 46.92594872617679, 44.882248321272385, 53.89190866402843, 59.90187614748031, 57.7366303627615, 54.15358131050154, 47.72336276584282, 43.6868258086539, 56.56329072878228, 59.507398386797774, 53.23718575292186, 37.28716823219032, 46.39153978014573, 51.49395518755186, 47.86966980278771, 48.164060669090716, 51.41405828592484, 40.536782255566635, 44.24793008349809];0.7853981633974483;-0.029590383;3.3531333333327216e-06;-0.000434154;2893.6666666666665;2613.5333333333333;2509.8;2828.4;-0.133460854;0.1478454540666667;0.066148903
57;Hover;mic_4;-128.2309699;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[46.965195841098684, 54.47468052861296, 88.2766298569993, 54.98162273065421, 87.04030139092308, 59.705051703548804, 79.16975862142505, 66.4372885577351, 83.22000898332263, 79.19349525607845, 55.75138119751617, 71.98294979502772, 76.80324854785644, 67.7745578410878, 82.54111004592727, 64.2920011471236, 79.85386739764871, 46.31902246002738, 53.76728228855859, 57.087426426026695, 72.95644706232876, 70.10665235480461, 74.5884346366969, 70.2414613706955, 73.43431416345177, 66.77284630373266, 74.7816495589986, 74.36290353156227, 69.30588338476667, 65.9062511083579, 64.41072174774165, 66.9939604295713, 65.95860340555194, 61.012241597032, 58.045898219494944, 57.25321674098292, 44.77800337694623, 51.33645604601288, 62.003655302647964, 62.33720438154197, 65.61621794234406, 64.143688798957, 59.926721522582255, 50.62882715748727, 49.77998148925714, 48.890037606072134, 55.640135875319004, 58.22897945648794, 55.18284456565532, 52.134701706824636, 45.84507067092851, 44.03506843883633, 56.257906381556815, 60.97680448942932, 50.51257905392113, 37.18623258776825, 49.39293701464719, 49.106910204185496, 43.905635216209234, 49.619854498037334, 51.91554655923169, 40.12076003304034, 44.40982826228392];0.7853981633974483;-0.00038512;-0.027344418;-0.000658853;2907;2610.6363636363635;2486.2727272727275;2847.909090909091;-0.132013815;0.15138877436363635;0.065926918
58;Hover;mic_4;-127.528326;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[60.58705150418866, 65.71391390157918, 86.73115538354611, 52.76156758596446, 91.3394218119972, 62.34583519730294, 80.95681411553198, 64.62266331317191, 82.08765006586027, 73.24118898484205, 51.583141900406304, 77.4618330836069, 80.60621367876605, 75.01415233991332, 70.48554470247569, 65.81571456938957, 81.44866110392496, 55.75995236171689, 59.47664996315307, 61.03978067766568, 73.31841495776895, 70.66503914193824, 68.14414632089779, 62.602953952281354, 63.557456969896016, 72.36354115046801, 70.66176567353237, 70.24486443079047, 64.87254607096511, 59.753873995796084, 63.7176291741244, 63.02569345600614, 58.70128169146625, 58.127951735068486, 61.32901491456418, 56.507205727946506, 48.73677318288439, 50.301409750928194, 57.635757985191205, 61.85745265229761, 63.163609744497826, 61.321406256459234, 58.70869707254847, 48.18138455908117, 46.556764716895735, 43.47986010651367, 55.85067772587374, 56.700041081778394, 52.90718824352636, 52.41329184789631, 47.09670586211806, 44.73433753271689, 56.94447726645145, 58.19065397720111, 50.889424937924574, 38.521950792100704, 44.891653630858166, 53.29097382752387, 47.48563521991219, 46.44758410255247, 51.790632058538975, 40.64120242918097, 45.942306104212356];0.7853981633974483;0.000779531;0.011015125;-0.001448671;2950.75;2579.6666666666665;2468.1666666666665;2864.1666666666665;-0.133367356;0.14789307916666666;0.064861816
59;Hover;mic_4;-126.8406272;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[50.21689822381941, 46.762546895188464, 81.15263885830906, 80.58383993844859, 90.00526131022193, 48.521240298828765, 81.80275458491428, 80.23585996649959, 77.23738943799769, 83.23808132319226, 66.46366924172159, 77.90820550318506, 72.91732971148676, 63.26679300983432, 83.31840629872735, 80.32809827949926, 68.31982319377968, 54.71413791533159, 57.06535563561295, 66.25452366203318, 66.9109383943155, 75.55607684451294, 68.59547090653389, 66.11665520090133, 63.626453452844636, 72.73883369974652, 75.981616639407, 65.14772097094216, 64.80604513484506, 61.3146577795211, 58.39935598184751, 60.63665418360025, 59.12090986778714, 61.51138228653529, 57.794759178783046, 54.558353223743296, 44.45636751227993, 51.27260664567985, 59.48921251863755, 63.15677675036824, 64.86751844562146, 60.103935215644256, 57.71694179235453, 52.741951060369566, 45.71238282131947, 47.91947731579575, 56.867512899461694, 57.46218986937633, 52.74591979448633, 51.1323773036803, 45.66041726116275, 45.46739057967905, 56.578564786511464, 58.54724379134454, 51.70115248672044, 36.9878260024572, 46.71358034512753, 53.742349429303964, 48.880440255875115, 47.26268566919909, 52.46295622474691, 43.65193534822724, 45.414932224114736];0.7853981633974483;-0.010461101;0.014492706999999997;0.001602167;2937.6153846153848;2619.769230769231;2525.923076923077;2810.769230769231;-0.148210462;0.15010336415384615;0.060641287
60;Hover;mic_4;-126.1382426;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[47.177774076420945, 59.28379139841126, 84.48827988991579, 81.70537336232199, 82.97161773246236, 59.98314477464967, 80.4456483615657, 80.08480121129753, 70.63639204345874, 76.52792355569937, 66.06133136545874, 76.1588806327368, 79.44776272515233, 57.06850018511496, 79.84770060730423, 79.82367394794215, 75.14224409518073, 57.34898467800121, 63.55100451126489, 63.903430711629966, 66.44289570343946, 76.76890810195856, 68.73170882506601, 63.79388610929263, 64.21300251009396, 70.77760612921114, 75.41209677094132, 67.26853779278589, 62.12792083125336, 63.584170090320875, 62.68029164632107, 61.54010159054074, 60.078604850732376, 57.77826857075012, 59.280234755514094, 56.98550670149896, 47.707003825970105, 45.27145409556923, 58.426571815875135, 61.9456625932279, 65.18939927371457, 62.0294809323034, 57.398423741976394, 53.67396881264041, 47.96432368824227, 46.88075174234644, 53.746847897868875, 54.804979691044736, 55.737172128988405, 54.29453403795644, 48.241812968700685, 45.8885287099604, 55.90688944294912, 59.322768645201606, 51.76387055584741, 40.115944665915606, 46.48983958027215, 54.95188894047955, 47.68548345851439, 48.3030437682745, 52.25751931202487, 43.43512720129884, 45.786864113412946];0.7853981633974483;-0.039018853;-0.007176262;-0.000636001;2901.75;2630.3333333333335;2526.5833333333335;2811.1666666666665;-0.171459842;0.15293749766666664;0.060545751
61;Hover;mic_5;-90.52738652;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[63.12072434230956, 59.79296562949984, 92.10754320842676, 78.99761717729577, 79.98643503208068, 67.60188003122727, 95.95214697298387, 83.30396256344876, 83.1985300121781, 86.09398765182549, 83.76900336865972, 85.88878575457687, 88.92780748967972, 68.30090879523516, 80.69574598855255, 80.7337049795413, 80.87830239425557, 65.74116797790693, 73.49523724431893, 69.57255267868112, 69.61712837392437, 70.27901453724317, 56.803343173093154, 71.62749533227453, 61.09406970060503, 62.848089533660854, 67.84054236781796, 66.22775754622693, 68.87830876836581, 71.04068082920334, 65.39005028667808, 73.31023642226765, 63.60096356092014, 62.31835877478098, 65.02127147002314, 60.726804657772284, 62.99299104055378, 58.63109227098927, 60.94378793269644, 55.99630055300725, 55.089216821572904, 54.7806522917889, 56.122238165781226, 62.100228268083654, 57.886085013591, 55.994581910932496, 55.42367282780358, 54.71552672363074, 50.58843371241481, 56.5992106517087, 56.20869192419743, 53.26086530810478, 48.731893323082545, 43.23311967093257, 46.377451417913065, 52.737585456534276, 52.15932062382037, 47.76184344513899, 45.333271630333876, 51.28853781371401, 45.79987346818562, 47.28135048548539, 46.1957884644459];1.249655744;-0.026100018;-0.026254822;-0.005617318;2903.3636363636365;2618;2494.3636363636365;2827.7272727272725;-0.128845713;0.11527883972727272;0.057122379
62;Hover;mic_5;-89.82647043;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[74.67892004042068, 51.09746705806988, 90.78478135417319, 82.59674842083194, 85.5917113636902, 77.48496170852773, 94.39990324630645, 77.65004394616247, 87.47636664740001, 90.33496952996794, 85.84534329401288, 93.35315922989139, 83.91043660485022, 71.35555613859196, 87.44423063925389, 81.82490210608036, 85.89404849683567, 62.67105653429974, 78.11938985378582, 66.25283268438086, 71.72320267639425, 70.4519308944554, 72.45949751276997, 67.324463394525, 59.90049207264835, 64.01120317102256, 68.81174700281663, 65.043201909884, 70.32715456045912, 73.26584661712863, 68.62757589702841, 70.15342664352812, 72.1439797954274, 64.86527503623616, 65.53149291052098, 64.83067225477245, 65.86764894132459, 62.722050213386915, 67.22184252535496, 58.74911659136277, 61.63270789999465, 58.68403948224376, 56.85093210100796, 63.147561350774524, 60.44101490051432, 56.20543297013474, 56.12801694363779, 61.389288680244704, 59.41023522581417, 61.02374240880873, 60.519237038431726, 53.41441897181567, 51.57673999035446, 50.09594060382146, 48.900633093136065, 52.65316800570887, 52.63985944407172, 51.5537526094559, 47.67391016762221, 50.93077393268197, 46.32174704757607, 47.02852979222741, 47.534525716310995];1.249655744;-0.007229047;0.016168294384615388;0.003738991;2939;2631;2524.6923076923076;2821.5384615384614;-0.136261862;0.1407339613076923;0.054732592
63;Hover;mic_5;-89.12208582;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[68.83419727127227, 48.26066029848416, 97.14524977103068, 92.32977958813166, 79.84938663977049, 58.285472718502035, 98.0779717932346, 71.02144591080649, 86.27970602836903, 90.34345597379117, 89.6788865567361, 85.68106442443315, 89.32502011947257, 66.76308038822056, 80.82767192416159, 81.61798763768253, 74.25440426448571, 66.34894881332718, 73.93157802831496, 64.78388830362849, 80.20266613189474, 64.62624787157489, 74.48688776895268, 61.574359694529605, 61.04451870659362, 67.6692358196961, 64.17567252589356, 65.74105866425151, 61.84048684846285, 67.89163953868353, 66.45615570339962, 68.92172858128848, 65.68238047017566, 66.70618107857659, 61.660631292323025, 60.41255219871147, 61.963005486885486, 57.36504876527906, 61.5439138011002, 56.56363261531189, 54.38174029335678, 53.24256910497115, 55.82935227115466, 63.3361947360553, 56.89896663786213, 55.23828081891459, 54.86378421506008, 52.297574513022624, 49.151014706638456, 55.42325363543906, 60.88748922467995, 53.80323608559634, 49.87238140498931, 44.52370913859055, 46.413921777372266, 52.399454967520434, 54.037704669340705, 46.15937999780585, 45.02775446476292, 50.64537173656901, 46.16787218836623, 46.414891801585476, 48.52183027585649];1.249655744;-0.002732857;0.029885378999999997;0.007474355;2913.230769230769;2649.769230769231;2546.923076923077;2796.846153846154;-0.14239799;0.15671960215384614;0.053195272
64;Hover;mic_5;-88.43131659;[314.98026247371826, 333.7099635425086, 353.5533905932738, 374.5767692191704, 396.85026299204986, 420.44820762685725, 445.44935907016963, 471.93715634084674, 500.0, 529.7315471796476, 561.2310241546866, 594.6035575013606, 629.9605249474366, 667.4199270850172, 707.1067811865476, 749.1535384383408, 793.7005259840997, 840.8964152537145, 890.8987181403393, 943.8743126816935, 1000.0, 1059.4630943592952, 1122.4620483093731, 1189.2071150027211, 1259.9210498948732, 1334.8398541700344, 1414.213562373095, 1498.3070768766815, 1587.4010519681995, 1681.792830507429, 1781.7974362806785, 1887.7486253633867, 2000.0, 2118.9261887185903, 2244.9240966187463, 2378.4142300054423, 2519.842099789746, 2669.679708340069, 2828.42712474619, 2996.614153753363, 3174.802103936399, 3363.585661014858, 3563.594872561357, 3775.497250726774, 4000.0, 4237.8523774371815, 4489.848193237492, 4756.828460010885, 5039.684199579493, 5339.359416680137, 5656.85424949238, 5993.228307506727, 6349.604207872797, 6727.171322029716, 7127.189745122715, 7550.994501453547, 8000.0, 8475.704754874363, 8979.696386474983, 9513.65692002177, 10079.368399158986, 10678.718833360273, 11313.70849898476];[61.160699270322496, 60.23966437542973, 92.49296553999818, 95.63315129754312, 75.2686057141083, 59.57540121673866, 93.7446874348315, 77.89553971039885, 81.035031096244, 72.33017370810398, 96.79730297738595, 71.10971058226414, 82.10077594310752, 71.7956656970148, 76.55010672737427, 83.18173272195406, 74.37201795561353, 68.73366036240856, 75.88264714397685, 78.00609420964503, 74.13459003953152, 71.80538745633037, 69.71941422499674, 63.69141191801555, 64.49707759335375, 61.64463578974087, 64.35185953545496, 64.44173026810168, 62.89115961307524, 66.36422444695741, 60.91337577820747, 69.07886955813979, 66.44497996704936, 61.23258045615427, 62.79304389005864, 63.59079681468686, 64.25150662931772, 59.13093724357684, 61.158908083371074, 57.906358465799016, 52.60238852036857, 55.48722887968512, 52.60627220538575, 58.89671879700182, 60.14741045211747, 53.679167851114514, 53.71252596153887, 57.0866877548361, 54.764566301651755, 57.654461265527026, 59.73213791967637, 55.824083630295064, 47.12996520480611, 46.56531005792728, 50.03741617223399, 53.805296470878076, 53.51953382755496, 48.95020149923301, 47.14733359846731, 51.10987585038632, 46.29418001185169, 46.59516246882361, 47.568919936727795];1.249655744;0.001905038;0.00259086;0.001017242;2890;2667.923076923077;2567.4615384615386;2785.769230769231;-0.144474147;0.16599555892307688;0.055195315
